segment_id,total_crashes,avg_crash_rate,crash_volatility,pct_days_with_crash,avg_crashes_last_7_days,avg_crashes_last_30_days,avg_temp,avg_precip,avg_wind,crash_rate_rain,crash_rate_no_rain,segment_length,road_busway,road_living_street,road_motorway,road_motorway_link,road_primary,road_primary_link,road_residential,road_secondary,road_secondary_link,road_tertiary,road_tertiary_link,road_trunk,road_trunk_link,road_unclassified
114074,30,0.011732499022291749,0.10770043553436705,0.011732499022291749,0.08212749315604223,0.35197497066875244,12.635705905357842,3.8899491591709037,21.59225655064529,0.010917030567685589,0.01267962806424345,70.72699095637,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114077,122,0.037935080172076655,0.264026777694028,0.037935080172076655,0.33398513883457176,1.4313648807195933,12.635705905357842,3.8899491591709037,21.59225655064529,0.042212518195050945,0.03296703296703297,1867.8193244413,0,0,0,0,0,0,0,0,0,0,0,1,0,0
114081,142,0.053578412201798986,0.23745042833607688,0.053578412201798986,0.3887368009385999,1.6660148611654282,12.635705905357842,3.8899491591709037,21.59225655064529,0.05604075691411936,0.0507185122569738,94.06030849810496,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114096,91,0.03480641376613219,0.18947402610254127,0.03480641376613219,0.2491200625733281,1.067657411028549,12.635705905357842,3.8899491591709037,21.59225655064529,0.043668122270742356,0.024513947590870666,9.539861613460936,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114099,40,0.01564333202972233,0.12411544098636824,0.01564333202972233,0.10950332420805632,0.4692999608916699,12.635705905357842,3.8899491591709037,21.59225655064529,0.01455604075691412,0.0169061707523246,28.662784753799812,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114103,23,0.00899491591709034,0.09443248851994748,0.00899491591709034,0.06296441141963238,0.2698474775127102,12.635705905357842,3.8899491591709037,21.59225655064529,0.010917030567685589,0.006762468300929839,121.56272264974412,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114129,30,0.011732499022291749,0.10770043553436703,0.011732499022291749,0.08212749315604223,0.35119280406726633,12.635705905357842,3.8899491591709037,21.59225655064529,0.010189228529839884,0.013524936601859678,18.8455028731684,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114131,47,0.01798983183418068,0.1372318797007618,0.01798983183418068,0.12866640594446618,0.5385217051231912,12.635705905357842,3.8899491591709037,21.59225655064529,0.018922852983988356,0.0169061707523246,264.41065927964746,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114144,20,0.007430582714118107,0.09244455826905838,0.007430582714118107,0.05475166210402816,0.23464998044583496,12.635705905357842,3.8899491591709037,21.59225655064529,0.00727802037845706,0.0076077768385460695,101.69474015180948,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114154,81,0.03167774736018772,0.17517496559032483,0.03167774736018772,0.22174423152131403,0.9350801720766523,12.635705905357842,3.8899491591709037,21.59225655064529,0.03566229985443959,0.027049873203719356,457.98535389767727,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114162,20,0.007430582714118107,0.09244455826905824,0.007430582714118107,0.05475166210402816,0.23464998044583496,12.635705905357842,3.8899491591709037,21.59225655064529,0.009461426491994178,0.00507185122569738,773.9950520554978,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114168,87,0.033242080563159956,0.18559203000874872,0.033242080563159956,0.2381697301525225,1.0207274149393821,12.635705905357842,3.8899491591709037,21.59225655064529,0.03202328966521106,0.034657650042265425,37.95590379422189,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114174,26,0.010168165819319515,0.10034297149419816,0.010168165819319515,0.07117716073523661,0.30504497457958546,12.635705905357842,3.8899491591709037,21.59225655064529,0.010917030567685589,0.009298393913778529,42.63955658955528,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114176,33,0.012514665623777864,0.11630411521758685,0.012514665623777864,0.09034024247164646,0.3871724677356277,12.635705905357842,3.8899491591709037,21.59225655064529,0.013100436681222707,0.011834319526627219,140.08932686853868,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114187,29,0.01134141572154869,0.10591116494850415,0.01134141572154869,0.07938991005084083,0.3343762221353148,12.635705905357842,3.8899491591709037,21.59225655064529,0.00727802037845706,0.016060862214708368,288.6609729310369,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114196,115,0.041845913179507234,0.2218748566511236,0.041845913179507234,0.3148220570981619,1.349237387563551,12.635705905357842,3.8899491591709037,21.59225655064529,0.042212518195050945,0.04142011834319527,652.7789157967834,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114200,20,0.007821666014861166,0.08811086051164638,0.007821666014861166,0.05475166210402816,0.23464998044583496,12.635705905357842,3.8899491591709037,21.59225655064529,0.004366812227074236,0.011834319526627219,243.7829815970978,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114201,26,0.010168165819319515,0.10034297149419819,0.010168165819319515,0.07117716073523661,0.30504497457958546,12.635705905357842,3.8899491591709037,21.59225655064529,0.010917030567685589,0.009298393913778529,104.30447194408003,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114216,22,0.008212749315604223,0.09651744124342788,0.008212749315604223,0.06022682831443097,0.2581149784904185,12.635705905357842,3.8899491591709037,21.59225655064529,0.009461426491994178,0.006762468300929839,22.91932450913187,0,0,0,0,0,0,0,0,1,0,0,0,0,0
114220,81,0.030113414157215485,0.18389170460737375,0.030113414157215485,0.22174423152131403,0.9503324208056316,12.635705905357842,3.8899491591709037,21.59225655064529,0.03784570596797671,0.021132713440405747,26.928042126691295,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114221,46,0.01759874853343762,0.13585132335090563,0.01759874853343762,0.12592882283926476,0.5396949550254204,12.635705905357842,3.8899491591709037,21.59225655064529,0.021106259097525473,0.013524936601859678,25.933748891449632,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114222,22,0.008603832616347283,0.09237501745991716,0.008603832616347283,0.06022682831443097,0.2581149784904185,12.635705905357842,3.8899491591709037,21.59225655064529,0.011644832605531296,0.00507185122569738,44.17297197483472,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114224,28,0.010950332420805632,0.10408967237547513,0.010950332420805632,0.07665232694563942,0.3285099726241689,12.635705905357842,3.8899491591709037,21.59225655064529,0.01455604075691412,0.006762468300929839,49.45198209458164,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114228,46,0.01759874853343762,0.13585132335090594,0.01759874853343762,0.12397340633554947,0.5220962064919827,12.635705905357842,3.8899491591709037,21.59225655064529,0.020378457059679767,0.014370245139475908,265.44131812521294,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114243,146,0.05475166210402816,0.24197905045944038,0.05475166210402816,0.39968713335940553,1.7098161908486507,12.635705905357842,3.8899491591709037,21.59225655064529,0.046579330422125184,0.06424344885883347,170.28323876965308,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114247,26,0.010168165819319515,0.10034297149419819,0.010168165819319515,0.07117716073523661,0.30504497457958546,12.635705905357842,3.8899491591709037,21.59225655064529,0.011644832605531296,0.0084530853761623,198.3054985148125,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114262,77,0.028549080954243255,0.1798552573036745,0.028549080954243255,0.21079389910050841,0.8967540086038326,12.635705905357842,3.8899491591709037,21.59225655064529,0.029839883551673944,0.027049873203719356,235.95240995104473,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114267,26,0.010168165819319515,0.10034297149419821,0.010168165819319515,0.07117716073523661,0.30504497457958546,12.635705905357842,3.8899491591709037,21.59225655064529,0.013100436681222707,0.006762468300929839,9.249022642754907,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114274,35,0.01368791552600704,0.11621462215410612,0.01368791552600704,0.09581540868204928,0.4106374657802112,12.635705905357842,3.8899491591709037,21.59225655064529,0.016739446870451237,0.01014370245139476,66.31396371136529,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114275,40,0.015252248728979272,0.1272285946817743,0.015252248728979272,0.10950332420805632,0.4692999608916699,12.635705905357842,3.8899491591709037,21.59225655064529,0.01601164483260553,0.014370245139475908,236.2582286993992,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114276,114,0.04341024638247947,0.21203747548670726,0.04341024638247947,0.3120844739929605,1.3375048885412593,12.635705905357842,3.8899491591709037,21.59225655064529,0.040756914119359534,0.04649196956889264,119.52854725071111,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114278,148,0.05162299569808369,0.25898087205314413,0.05162299569808369,0.40516229956980837,1.7281971059835746,12.635705905357842,3.8899491591709037,21.59225655064529,0.05822416302765648,0.04395604395604396,31.095499041089575,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114286,55,0.02072741493938209,0.15297899072163917,0.02072741493938209,0.15056707078607742,0.6452874462260462,12.635705905357842,3.8899491591709037,21.59225655064529,0.019650655021834062,0.02197802197802198,28.49013873409713,0,0,0,0,0,0,0,0,0,1,0,0,0,0
114292,48,0.018771998435666796,0.13574541219056208,0.018771998435666796,0.13140398904966757,0.5631599530700039,12.635705905357842,3.8899491591709037,21.59225655064529,0.016739446870451237,0.021132713440405747,241.30155854705495,0,0,0,0,0,1,0,0,0,0,0,0,0,0
114297,29,0.01134141572154869,0.1059111649485042,0.01134141572154869,0.07938991005084083,0.3378959718420024,12.635705905357842,3.8899491591709037,21.59225655064529,0.013100436681222707,0.009298393913778529,472.0964256179169,0,0,0,0,0,0,0,0,0,1,0,0,0,0
114304,32,0.011732499022291749,0.11801622308978696,0.011732499022291749,0.08760265936644505,0.37543996871333596,12.635705905357842,3.8899491591709037,21.59225655064529,0.013100436681222707,0.01014370245139476,222.37655390527576,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114305,121,0.046147829487680876,0.21782297929872224,0.046147829487680876,0.32811888932342587,1.3985138834571764,12.635705905357842,3.8899491591709037,21.59225655064529,0.05167394468704512,0.039729501267962805,1281.820760997948,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114307,37,0.014470082127493155,0.1194415260864766,0.014470082127493155,0.10129057489245209,0.43410246382479467,12.635705905357842,3.8899491591709037,21.59225655064529,0.013828238719068414,0.015215553677092139,835.134435287155,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114308,41,0.015252248728979272,0.1317134417590105,0.015252248728979272,0.11224090731325773,0.4790770434102464,12.635705905357842,3.8899491591709037,21.59225655064529,0.018195050946142648,0.011834319526627219,619.2080571324977,0,0,0,1,0,0,0,0,0,0,0,0,0,0
114313,45,0.01759874853343762,0.1315134847867296,0.01759874853343762,0.12319123973406336,0.5279624560031286,12.635705905357842,3.8899491591709037,21.59225655064529,0.017467248908296942,0.01775147928994083,1242.2372311537529,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114322,161,0.06140007821666015,0.24930476864431367,0.06140007821666015,0.4407508799374267,1.8811106765741104,12.635705905357842,3.8899491591709037,21.59225655064529,0.05822416302765648,0.0650887573964497,1548.5732472940847,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114330,341,0.07313257723895189,0.567620173589423,0.07313257723895189,0.9335158388736801,3.9769260852561596,12.635705905357842,3.8899491591709037,21.59225655064529,0.08151382823871907,0.06339814032121724,3115.051042395459,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114334,97,0.03597966366836136,0.2010538522282454,0.03597966366836136,0.26554556120453654,1.1380524051622996,12.635705905357842,3.8899491591709037,21.59225655064529,0.03566229985443959,0.03634826711749789,507.87253379952335,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114346,21,0.008212749315604223,0.09026896920535654,0.008212749315604223,0.057489245209229566,0.24638247946812672,12.635705905357842,3.8899491591709037,21.59225655064529,0.009461426491994178,0.006762468300929839,271.42520753158084,0,0,0,1,0,0,0,0,0,0,0,0,0,0
114347,139,0.05044974579585452,0.24341393573594547,0.05044974579585452,0.3805240516229957,1.630817364098553,12.635705905357842,3.8899491591709037,21.59225655064529,0.055312954876273655,0.044801352493660185,649.4146343339139,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114349,69,0.026202581149784906,0.16682862131813148,0.026202581149784906,0.18889323425889715,0.7950723504106375,12.635705905357842,3.8899491591709037,21.59225655064529,0.03566229985443959,0.015215553677092139,927.496223049708,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114350,97,0.037152913570590536,0.19512876173296811,0.037152913570590536,0.26554556120453654,1.1380524051622996,12.635705905357842,3.8899491591709037,21.59225655064529,0.03711790393013101,0.037193575655114115,361.9355295251105,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114364,252,0.09229565897536175,0.3208731278714212,0.09229565897536175,0.6898709425107548,2.9565897536175205,12.635705905357842,3.8899491591709037,21.59225655064529,0.09606986899563319,0.08791208791208792,53.44523844238165,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114365,186,0.07000391083300743,0.2700997338892859,0.07000391083300743,0.5091904575674618,2.1771607352366056,12.635705905357842,3.8899491591709037,21.59225655064529,0.06986899563318777,0.07016060862214708,569.4979037569428,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114374,149,0.05475166210402816,0.24887663073101776,0.05475166210402816,0.40789988267500976,1.7481423543214705,12.635705905357842,3.8899491591709037,21.59225655064529,0.05167394468704512,0.058326289095519866,344.97845533261045,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114376,52,0.018771998435666796,0.15185667656397042,0.018771998435666796,0.14235432147047322,0.6100899491591709,12.635705905357842,3.8899491591709037,21.59225655064529,0.019650655021834062,0.01775147928994083,61.69760715983929,0,0,0,0,0,0,0,0,0,1,0,0,0,0
114384,30,0.01134141572154869,0.11127379038996953,0.01134141572154869,0.08212749315604223,0.35197497066875244,12.635705905357842,3.8899491591709037,21.59225655064529,0.011644832605531296,0.01098901098901099,194.45771588422107,0,0,0,1,0,0,0,0,0,0,0,0,0,0
114385,398,0.13844348846304264,0.4111374165473742,0.13844348846304264,1.0879937426671882,4.653109112240907,12.635705905357842,3.8899491591709037,21.59225655064529,0.12736535662299855,0.15131022823330514,217.7113730287759,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114392,42,0.01564333202972233,0.13314265864056635,0.01564333202972233,0.11497849041845913,0.49276495893625344,12.635705905357842,3.8899491591709037,21.59225655064529,0.01601164483260553,0.015215553677092139,21.742330795084857,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114400,29,0.01134141572154869,0.10591116494850417,0.01134141572154869,0.07938991005084083,0.3363316386390301,12.635705905357842,3.8899491591709037,21.59225655064529,0.010917030567685589,0.011834319526627219,16.974315407693155,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114406,32,0.012514665623777864,0.11118850518583892,0.012514665623777864,0.08760265936644505,0.3703558858036762,12.635705905357842,3.8899491591709037,21.59225655064529,0.015283842794759825,0.009298393913778529,16.856947803032096,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114415,55,0.02033633163863903,0.15297899072163923,0.02033633163863903,0.15056707078607742,0.6452874462260462,12.635705905357842,3.8899491591709037,21.59225655064529,0.020378457059679767,0.02028740490278952,17.463944269973464,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114417,78,0.030504497457958545,0.17200448687404662,0.030504497457958545,0.2135314822057098,0.9151349237387564,12.635705905357842,3.8899491591709037,21.59225655064529,0.03056768558951965,0.030431107354184278,17.375857296823796,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114419,22,0.008603832616347283,0.09237501745991718,0.008603832616347283,0.06022682831443097,0.2581149784904185,12.635705905357842,3.8899491591709037,21.59225655064529,0.008733624454148471,0.0084530853761623,16.56036670836943,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114427,33,0.012514665623777864,0.11630411521758678,0.012514665623777864,0.09034024247164646,0.3871724677356277,12.635705905357842,3.8899491591709037,21.59225655064529,0.010917030567685589,0.014370245139475908,17.58357263655019,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114433,23,0.00899491591709034,0.09443248851994736,0.00899491591709034,0.06296441141963238,0.2698474775127102,12.635705905357842,3.8899491591709037,21.59225655064529,0.00727802037845706,0.01098901098901099,17.322139391967355,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114439,38,0.014470082127493155,0.12421155994950243,0.014470082127493155,0.1040281579976535,0.44466171294485723,12.635705905357842,3.8899491591709037,21.59225655064529,0.01455604075691412,0.014370245139475908,17.342286153843034,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114441,20,0.007821666014861166,0.08811086051164631,0.007821666014861166,0.05475166210402816,0.23113023073914743,12.635705905357842,3.8899491591709037,21.59225655064529,0.008005822416302766,0.0076077768385460695,17.10969529054846,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114454,22,0.008603832616347283,0.09237501745991732,0.008603832616347283,0.06022682831443097,0.2581149784904185,12.635705905357842,3.8899491591709037,21.59225655064529,0.004366812227074236,0.013524936601859678,17.013628808347768,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114467,20,0.007821666014861166,0.08811086051164635,0.007821666014861166,0.05475166210402816,0.22721939773171684,12.635705905357842,3.8899491591709037,21.59225655064529,0.00727802037845706,0.0084530853761623,17.35492175719776,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114486,24,0.009385999217833398,0.09644449135874776,0.009385999217833398,0.06570199452483379,0.28157997653500194,12.635705905357842,3.8899491591709037,21.59225655064529,0.010189228529839884,0.0084530853761623,79.72329699771414,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114496,47,0.01838091513492374,0.1343507208493719,0.01838091513492374,0.12866640594446618,0.5514274540477122,12.635705905357842,3.8899491591709037,21.59225655064529,0.018922852983988356,0.01775147928994083,142.59015266056795,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114505,46,0.01798983183418068,0.13294024764056145,0.01798983183418068,0.12592882283926476,0.5396949550254204,12.635705905357842,3.8899491591709037,21.59225655064529,0.018195050946142648,0.01775147928994083,25.350588019173948,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114507,35,0.01368791552600704,0.11621462215410627,0.01368791552600704,0.09581540868204928,0.4106374657802112,12.635705905357842,3.8899491591709037,21.59225655064529,0.010917030567685589,0.0169061707523246,25.04119265946752,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114511,45,0.01759874853343762,0.1315134847867294,0.01759874853343762,0.12319123973406336,0.5279624560031286,12.635705905357842,3.8899491591709037,21.59225655064529,0.020378457059679767,0.014370245139475908,25.095186517994662,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114521,43,0.016425498631208447,0.13161582630641966,0.016425498631208447,0.11771607352366054,0.5001955416503715,12.635705905357842,3.8899491591709037,21.59225655064529,0.018922852983988356,0.013524936601859678,25.11685648094404,0,0,0,0,0,0,1,0,0,0,0,0,0,0
